objID,objID_src,rot,x_lens,y_lens,q,PA,r_Einstein,z_source,z_lens,velDisp,x_source,y_source,boost,shear,shear_PA
37580,2690,1,-0.03651966,-0.01848919,0.68383545,2.66279687,1.24142787,4.137561,0.9796862,280.29584,0.01235678,-0.13747696,-5.0,0.00840517,1.77619044
37581,6975,0,0.04168077,-0.02556021,0.85132767,1.15653655,1.22370621,2.581463,0.61063135,262.04092,0.01009906,-0.11775215,-0.0,0.0562216,0.94320057
37582,1166,1,-0.03728455,0.06178945,0.91643179,1.14646764,1.2412399,2.806278,0.7009651,270.323,-0.03458933,0.07986883,-3.0,0.02474957,1.70519234
37583,2069,0,-0.01202373,-0.02231683,0.78884309,2.06498963,1.21582644,5.267802,0.7375487,251.65979,-0.21189348,0.1504826,-4.0,0.02210401,1.90773165
37584,1031,3,-0.02896675,-0.01283995,0.86407908,0.22917916,1.24583089,1.244501,0.57493216,311.46274,-0.06584821,-0.050389,-0.0,0.01858285,0.43768239
37585,6893,2,0.01216018,0.03833528,0.94446127,2.27140206,1.21812843,1.413371,0.46836197,271.76013,0.1920752,-0.05186679,-2.0,0.02510329,1.05582307
37586,6887,1,-0.07352187,0.0266987,0.91314744,0.56278342,1.24941081,0.996244,0.26383272,253.21007,-0.03001472,0.04261729,-5.0,0.01899451,1.93652005
37587,2426,0,0.00523893,-0.01748992,0.97285954,1.32289023,1.21899153,3.802222,0.6373656,251.9317,-0.03689915,-0.03905304,-5.0,0.01982962,1.56432618
37588,7071,0,0.05351284,0.0308054,0.75837726,3.05094386,1.20107263,4.760777,0.5301102,237.7909,-0.0292105,-0.00875446,-5.0,0.09790635,0.02097435
37589,1737,0,0.04584229,-0.11305964,0.81986791,2.35125581,1.22780678,4.878977,0.603226,245.09343,-0.10133668,-0.24861842,-5.0,0.0142339,2.96169197
37590,969,1,0.01192222,0.00418693,0.89325049,1.44920419,1.20736367,1.549846,0.3090059,240.87344,0.01179822,0.03829065,-3.0,0.1,1.38035748
37591,6682,1,0.04685161,0.00549087,0.86743436,0.93651356,1.22915833,5.054894,0.7205988,252.72713,-0.0901568,-0.12406725,-5.0,0.04334141,3.05459548
37592,31,0,0.05343241,0.05400337,0.89312734,1.30769933,1.20547594,1.851362,0.4644793,255.71477,0.0886915,0.03846812,-2.0,0.00149584,1.67333269
37594,2296,1,-0.00288037,0.01384515,0.7337085,0.93884937,1.23026091,4.949995,0.72101706,253.31786,0.05321194,0.0918961,-4.0,0.03595225,0.31940964
37595,2995,3,-0.0565871,0.07728831,0.86799423,1.14390457,1.23571756,4.110828,0.7476856,260.52945,-0.01702218,-0.13773267,-1.0,0.08387924,1.09764711
37596,3658,0,-0.00783242,-0.02039249,0.54096719,1.65808819,1.22306229,2.928176,0.550721,251.64049,0.02520607,-0.454464,-4.0,7.197E-5,2.78213254
37597,1756,0,0.02562639,-0.06947249,0.81156794,2.55953095,1.24735808,3.304338,0.28868234,229.17477,-0.08034318,-0.1921528,-5.0,0.0411768,1.73157675
37598,1227,1,0.09142609,0.09682962,0.83067599,0.71972416,1.22498938,1.427032,0.36474627,253.87276,0.07969201,0.07564301,-5.0,0.03973251,2.84092207
37600,1026,0,0.01659779,-0.00122281,0.83549892,2.27931875,1.22478843,2.470909,0.5708887,259.43503,-0.0601704,-0.01204189,-2.0,0.055289,2.60564297
37601,949,3,-0.13642847,-0.03841447,0.69334373,0.45410561,1.20344444,1.315838,0.4806945,277.6606,-0.50331971,-0.15437748,-1.0,0.05121063,1.11866748
37602,64,0,-0.03882103,-0.07554763,0.85793354,2.38454419,1.20305763,1.847324,0.5127816,262.25043,-0.02537325,-0.12502544,-1.0,0.0246937,2.60242566
37603,1141,0,-0.04753657,-0.01669415,0.98463518,3.07153389,1.22309795,2.34254,0.54983497,258.88898,-0.11160099,-0.00603154,-1.0,5.731E-4,1.14909221
37605,1593,0,0.0990961,0.08143437,0.92631241,2.90856386,1.23991456,4.105654,0.5394082,244.71887,-0.10998622,-0.09012658,-2.0,0.04770823,2.08660419
37606,125,0,-0.01882356,-0.0535289,0.70403636,0.7274823,1.24335928,3.067683,0.4901517,246.9046,0.07183609,-0.06009116,-3.0,0.07779999,1.22113906
37607,1129,3,0.04085341,0.04929979,0.88035601,0.92009315,1.24987672,1.094596,0.5068577,308.50705,0.08624513,-0.04650396,-1.0,0.03508784,0.39987573
37608,1079,3,0.01966011,-0.03665844,0.82471829,1.68684678,1.20455891,2.681893,0.91365135,293.7429,-0.03907125,-0.03223755,-1.0,0.04829848,0.56556771
37609,1587,1,-0.03885728,-0.00702985,0.77778468,2.58260075,1.2192604,1.426278,0.43510625,265.23624,0.01019165,-0.14796955,-3.0,0.02742073,1.40446834
37610,996,3,0.06783042,0.0367957,0.8717374,1.87672372,1.24524835,1.318952,0.5270208,292.6142,0.03423751,0.02987337,-4.0,0.06626783,0.99608614
37611,893,3,0.01629264,0.01132366,0.70680635,2.1899833,1.2248242,0.997884,0.29386014,257.17557,-0.22564564,0.31274659,-2.0,0.01383012,1.32779253
37612,1718,3,0.00722902,0.0269538,0.81897136,1.38016511,1.21788434,1.468435,0.5153854,278.0408,0.03091148,-0.01008217,-4.0,0.05792773,2.32537359
37614,46,0,-0.01101598,0.05009645,0.93696565,0.62250471,1.243348,1.413531,0.35568625,254.6875,-0.0304606,0.08899285,-1.0,0.03714616,3.0056871
37615,2373,0,-0.05227367,-0.01009647,0.82056223,1.58041004,1.24664464,5.269839,0.74211866,255.1363,-0.17149825,0.02541468,-4.0,0.00230181,0.22121355
37616,41,2,0.0312003,-0.00767549,0.93438401,1.32928431,1.22429653,1.848251,0.41424543,251.0763,0.00867546,-0.01468733,-0.0,0.05871572,1.39806689
37617,2302,0,-0.09001901,0.0328713,0.90686016,1.13299868,1.21152186,5.032377,0.5128657,236.87885,5.0066E-4,-0.20854992,-5.0,0.01986377,0.12656494
37619,946,1,-0.00769479,-0.0538043,0.95630504,2.3830431,1.24968011,1.905978,0.47974694,261.2223,-0.10486077,-0.29951167,-1.0,0.02691495,0.09057392
37621,6672,0,0.03068214,-0.04030503,0.93615544,2.63416761,1.22956868,3.710618,0.41065174,235.53654,-0.03519799,-0.00681207,-5.0,0.06501998,1.80650142
37622,1039,0,-0.00327693,0.02024627,0.86538804,0.0807603,1.24433474,1.851597,0.5660006,274.4826,0.02462184,-0.00836921,-2.0,0.00711842,2.33825231
37623,44,1,0.06855068,-0.00907234,0.88855436,1.46021518,1.20827613,1.610383,0.4175067,255.20001,-0.07621157,0.32608541,-1.0,0.05756291,0.87400474
37624,6865,1,-0.07488107,0.06606965,0.84215814,2.79253573,1.24808449,0.833045,0.26868448,263.6012,-0.04280053,0.01592004,-5.0,0.06377675,1.66358497
37625,305,0,-0.00999447,-0.08313943,0.74981556,0.05568145,1.21815958,3.04429,0.5788806,252.6874,-0.1212215,0.02959123,-3.0,0.02072135,2.12498437
37626,2814,1,-0.03408906,0.06542756,0.83953147,2.90899671,1.23985012,4.779398,0.71516484,254.65646,-0.038326,0.06841822,-5.0,0.01619041,2.96424119
37627,2235,2,-0.03865126,-0.02922052,0.90472511,0.77648119,1.22187509,3.604669,0.752165,263.5428,0.08224757,0.06413772,-5.0,0.03432832,2.79910163
37629,904,3,-0.0225207,-0.00969099,0.96663896,0.43729894,1.24472689,0.736301,0.26501185,270.50317,-0.05194544,0.02537983,-2.0,0.02088178,0.54602287
37630,1188,1,-0.02508237,-0.0087801,0.76002122,2.18804869,1.23609834,1.412154,0.5324288,286.6268,-0.02709037,-0.10515496,-2.0,0.03010778,1.37998843
37631,1406,2,0.02904404,-0.04662463,0.87503233,1.54968198,1.24759489,0.938316,0.57592416,366.9922,-0.07647907,-0.02808381,-2.0,0.0489872,0.38960701
37632,22,2,0.0446494,-0.04690207,0.82031082,1.02189424,1.20327736,2.226625,0.36720502,238.2337,0.11894709,0.07647347,-0.0,0.0179618,2.29169179
37633,1308,2,0.00523771,0.00434315,0.96338754,2.2877798,1.20908249,1.31523,0.31288004,247.0009,-0.016696,-0.03725121,-5.0,0.02145222,0.99883238
37634,39,1,-0.07879711,0.08351884,0.82610815,1.56591379,1.20945025,1.611373,0.5203099,271.68286,-0.04377331,0.1217794,-1.0,0.02401173,1.76217857
37635,6451,0,0.01109363,-0.02035245,0.88585766,0.32612387,1.22252922,3.068861,0.50630325,246.26617,-0.05722106,0.16407491,-3.0,0.08036456,0.48385266
37636,494,1,0.07784991,-0.04740872,0.93416642,0.36985654,1.24816063,3.43818,0.6499635,258.74677,0.0700702,-0.04061969,-5.0,0.04960279,1.02367116
37637,7165,1,-0.02191233,0.02501639,0.85827658,1.22331757,1.24964772,2.997819,0.47314918,246.50449,-0.06789546,0.12836699,-4.0,0.09179461,0.30607665
37639,6292,0,0.01850906,0.04731717,0.61705306,0.78456761,1.21563047,3.329164,0.5634731,248.66037,-0.22532631,0.20780589,-4.0,0.07506539,2.78879139
37640,2373,1,-0.0436824,0.05816436,0.8157738,2.15937382,1.20081773,5.269839,0.7587665,251.53181,4.966E-5,0.05206026,-4.0,0.01432678,1.00122112
37641,6975,0,-0.02574085,0.02192697,0.95477141,0.82546762,1.21420199,2.581463,0.45861036,245.13782,-0.06065595,0.21242702,-1.0,0.02615489,3.13227567
37642,1062,1,-0.03110539,-0.0336746,0.86707141,2.55066762,1.22161515,1.034585,0.2852001,253.17291,-0.00432286,-0.0738731,-4.0,0.02351678,1.00105423
37643,88,1,0.01286133,-0.10096041,0.88375985,0.66849991,1.20727669,1.320941,0.4879676,279.3468,0.1569948,0.04425232,-2.0,0.05223939,2.55952348
37644,28,2,-0.04971024,-0.03356253,0.88178151,2.7509855,1.2098362,0.766829,0.2770127,267.52124,-0.08548296,-0.02441904,-3.0,0.1,0.54050048
37645,1111,0,-0.06723411,-0.04234808,0.86684201,2.24922327,1.23375478,1.555479,0.34841034,248.97937,-0.0290778,-0.35040812,-2.0,0.04815862,3.0091882
37647,7129,0,-0.02717648,-0.00780506,0.88923903,0.44226195,1.2290219,5.355204,0.41693026,231.61212,0.2211187,0.10802505,-5.0,0.06749348,2.08660245
37648,1186,2,-0.00170487,0.0498322,0.62261983,0.13602596,1.23331299,0.577215,0.22476992,273.67587,0.26942737,0.02866539,-4.0,1.5491E-4,2.50900428
37649,1718,0,0.00774039,-0.0431964,0.59646326,2.55749767,1.20143132,1.468435,0.26670697,235.90622,-0.47986425,0.14363743,-5.0,0.00943576,2.75220255
37650,7235,0,-0.00469219,0.10203257,0.92201285,0.6904803,1.20112434,3.418523,0.4763254,239.28949,-0.0149388,0.11157382,-5.0,0.00848471,2.67916783
37651,1583,0,-0.03084396,0.01266831,0.88403453,0.74824255,1.24739302,3.263252,0.57591987,253.50552,-0.21842348,-0.26475265,-3.0,0.00516442,0.84613162
37652,88,0,0.03425193,-0.06078884,0.9220049,0.4909814,1.21602171,1.320941,0.40094054,262.95276,0.05208496,-0.07150768,-2.0,0.0351165,2.94002035
37653,2324,1,-0.04057046,0.03895602,0.77124362,1.7825726,1.21328901,2.946516,0.5221943,247.78337,-0.11026158,0.25874891,-5.0,0.05661802,0.11199039
37654,223,1,0.02431625,0.01027835,0.91591018,0.40249348,1.24845594,1.446909,0.47299516,274.46368,-0.0280142,0.00842227,-2.0,0.02746646,2.63635765
37655,1161,0,-0.07986862,0.05449764,0.74291249,2.46339016,1.21168419,1.555112,0.3760102,250.78581,-0.35843978,0.20560322,-5.0,0.02379192,2.43949702
37656,955,1,0.00424734,0.00269417,0.8483205,2.96212526,1.23084279,1.096718,0.46545684,293.71265,-0.07324931,0.01074069,-2.0,0.07532893,2.8125748
37657,962,0,-0.01816692,0.03247957,0.84734695,1.30882893,1.2224693,1.765229,0.52989787,269.27814,-0.03502183,-0.08014035,-0.0,0.09061654,0.98615916
37662,1371,1,-0.01686717,-0.04402731,0.93710596,0.90897845,1.20820205,1.395129,0.367467,253.53773,-0.00810972,-0.05149423,-4.0,0.04201636,0.33220262
37663,1028,0,0.08449798,0.02999825,0.81606732,1.53787502,1.21623374,1.905592,0.6368192,280.42566,0.01858768,-0.02753477,-0.0,0.05494501,1.4356789
37665,939,2,0.00712945,0.04136181,0.9999,2.02267972,1.22167597,1.295267,0.40328565,265.12473,-0.04617137,0.12831642,-1.0,0.06107773,0.85239705
37666,1078,1,0.0204148,-0.07665626,0.93376175,2.42161478,1.20333047,2.543916,0.4131223,239.91006,0.01343436,-0.09910526,-1.0,0.01272575,0.09047899
37667,1615,1,-0.04885177,0.039365,0.67560528,0.33041877,1.21539902,1.288489,0.4333087,270.69797,0.38082185,0.14208324,-1.0,0.03921657,1.97874365
37668,2191,0,0.0195204,-0.04412267,0.81373396,0.50453723,1.23021065,4.889335,0.7869183,258.31464,0.16370285,-0.01446226,-5.0,0.07585694,0.59395038
37669,19,0,-0.0092623,0.07729252,0.85607858,2.07932959,1.24425839,1.315393,0.53986335,295.79062,-0.18436158,0.27509247,-2.0,0.03398214,1.05492659
37673,57,2,0.07797367,0.05778553,0.86121769,2.52071153,1.23101484,1.847925,0.62727374,282.73938,0.15705453,-0.18817614,-1.0,0.00802744,3.04034014
37674,946,1,0.0413192,-0.07006429,0.85636345,0.71125373,1.21242428,1.905978,0.29228523,234.29112,0.06950366,-0.15260126,-3.0,0.01895712,0.50420674
37675,7582,0,-0.05595796,-0.02384663,0.91194948,2.07168483,1.20303338,4.034529,0.512,239.3106,-0.01101211,0.00166266,-4.0,0.01111932,0.31636999
37679,1141,0,-0.10590657,-0.07890495,0.83035873,0.18706534,1.20938153,2.34254,0.49545115,251.3008,-0.40282157,-0.12517383,-1.0,0.02796298,0.86606729
37680,1135,1,-0.0610166,-0.06057547,0.91666079,1.47174183,1.23754856,2.312803,0.55450475,261.46127,-0.06304451,-0.07392297,-3.0,0.07025307,0.99644243
37681,2821,1,0.01265372,0.05676109,0.82138899,0.55406287,1.2426188,3.167651,0.5501076,251.46867,-0.1804919,-0.08195926,-4.0,0.02106433,2.06730705
37682,1088,0,-0.0334101,0.00206285,0.89469518,2.11660231,1.21795692,3.115053,0.5350308,248.02724,-0.0118674,-0.05637461,-1.0,0.09848431,0.15817496
37683,1094,3,0.06830537,-0.05483741,0.91117217,2.87161624,1.21279519,1.22336,0.37587833,262.08255,0.02448583,-0.09770611,-2.0,0.05837127,1.54824155
37684,7167,0,-0.0487571,0.08426156,0.87276316,0.82516315,1.22978103,3.709646,0.5588226,247.225,-0.07629469,0.02042954,-4.0,0.08203208,0.23242156
37685,6453,0,-0.02286205,0.05195154,0.77178025,2.85670191,1.20195288,5.696721,0.45052558,230.53525,0.18308277,-0.0485182,-3.0,0.02405471,2.67431133
37686,6997,2,0.00953406,0.09115679,0.96116454,2.33420702,1.2485803,1.318342,0.29468656,247.92038,0.0112396,0.0867642,-5.0,0.02458677,0.66007085
37687,6290,0,-0.0569896,0.0436254,0.77942898,0.30150191,1.23523747,3.666497,0.6630408,256.70538,-0.30019273,0.04546578,-3.0,0.06184528,1.11560421
37688,1533,3,0.00995381,0.01840758,0.68930355,1.6940182,1.22025984,1.352004,0.62596613,311.3331,0.01911163,0.14486668,-1.0,0.03451511,2.61137207
37689,1125,0,-0.02705563,0.0109632,0.84237692,1.57021888,1.20799205,1.845093,0.16271949,220.36209,-0.21295878,-0.05792278,-3.0,0.07219705,0.23443243
37691,1693,3,0.02553004,-0.07064201,0.94607833,2.56679745,1.21881425,1.343029,0.50726753,283.47916,-0.05478902,0.27309522,-1.0,0.05005617,0.05930039
37693,1582,0,-0.05377401,-0.10335273,0.91477382,2.99817929,1.20104144,4.875876,0.6061239,242.61714,0.00356258,-0.18418117,-3.0,0.05329917,1.6280992
37694,1188,0,-0.01020199,0.09112884,0.8237221,0.23869747,1.20607996,1.412154,0.51303107,279.16092,-0.02997969,0.09168651,-2.0,0.02971012,2.01947034
37695,1217,1,0.00228688,-0.02855443,0.67365735,0.28635134,1.21934274,1.556647,0.3228708,243.86597,-0.62958536,-0.28570108,-2.0,0.06253906,2.23136742
37697,68,0,0.04208939,0.07122246,0.74065146,2.80981755,1.20227987,4.939749,0.5410579,238.11256,-0.36608666,0.13252367,-4.0,0.00606212,2.23813662
37698,6426,0,0.04906506,0.09710306,0.90231067,0.97259634,1.2099485,2.993851,0.32672653,229.92659,0.04410099,0.05983932,-3.0,0.02908838,1.57513996
37699,6453,0,0.05556683,0.10853516,0.97005357,2.21176323,1.21121581,5.696721,0.74280953,249.9807,-5.6159E-4,-0.27301827,-3.0,0.07867602,2.92649106
37700,1063,0,0.03466066,0.03863083,0.84695,2.01944429,1.21956658,2.677529,0.56700665,255.63011,-3.0008E-4,0.02007316,-2.0,0.0283945,1.76743822
37701,1268,2,-0.03348173,-0.0854746,0.97973882,0.36326419,1.20632708,1.608727,0.55439657,277.34872,-0.02378482,-0.15266552,-3.0,0.0255881,1.14378954
37702,6684,0,0.02827689,0.07182998,0.78172882,1.77517713,1.20247339,4.740185,0.79220384,256.5478,0.10402638,0.13939401,-5.0,0.08752106,2.07712993
37703,1074,1,-0.01099999,-0.02472632,0.84813083,1.47886947,1.23881191,1.88191,0.45090353,256.73248,0.00488316,-0.40139264,-2.0,0.03766208,0.951689
37704,2547,1,0.01105016,-0.01702325,0.69720819,1.15759901,1.23621336,4.510813,0.46682245,237.59471,0.04966883,-0.13033861,-5.0,0.05869697,0.90906679
37705,1666,0,-0.03489266,-0.00818714,0.82264848,0.75925319,1.20393071,5.38402,0.45608246,231.65282,0.09087406,0.12047946,-4.0,0.00839601,1.73240116
37706,899,2,0.02051666,-0.08512598,0.80095538,1.67331902,1.20911278,1.096576,0.2849815,249.24304,-0.01405512,0.02871595,-2.0,0.02973893,2.20253692
37707,6460,0,-0.03166305,0.05570411,0.92717583,2.51082189,1.21710679,4.751564,0.72786045,253.35597,-0.1186524,0.04571687,-2.0,0.06495686,1.47348799
37708,231,0,0.06554665,-0.06269748,0.87098145,2.57130489,1.21497676,2.446289,0.4079895,241.4472,0.10906343,0.0174354,-3.0,0.05300599,0.85264338
37709,13,2,0.07633824,0.04004495,0.70643625,0.41164239,1.23953618,0.996861,0.29246965,258.45547,0.43374537,0.15817799,-0.0,0.02615536,1.79678429
37710,1126,2,0.05799317,-0.049149,0.65767493,2.3996105,1.20258926,2.132506,0.51847833,256.63916,-0.10021457,0.13221417,-0.0,0.08200268,2.51954996
37711,2069,0,-0.00811659,0.06078585,0.93684789,0.56872265,1.20436194,5.267802,0.39218244,227.871,-0.13575193,-0.15160056,-5.0,0.08400137,2.59924671
37712,1268,1,0.01594113,0.08143968,0.89111925,2.76963761,1.24525063,1.608727,0.46599576,266.72086,-0.0112806,0.02846314,-5.0,0.05101344,2.9387714
37713,7221,0,0.06036299,0.03195528,0.83129307,1.44166152,1.2430762,3.434964,0.517405,246.77242,-0.1539707,0.24586214,-1.0,0.03966857,1.13988677
37714,1789,1,-0.08420944,0.02135735,0.90860677,0.0571826,1.22622945,1.303173,0.3528297,255.9725,-0.08577474,0.02923753,-5.0,0.04827575,2.82793176
37715,168,3,-0.00110643,0.03739553,0.92200032,0.27751248,1.24731786,4.704266,0.7556716,258.7685,-0.07290549,-0.09885158,-5.0,0.04341818,2.50276151
37717,57,0,0.01943878,0.02335807,0.91834092,2.27743277,1.217808,1.847925,0.5781017,273.4953,0.10008452,-0.11163518,-1.0,0.02385465,1.24240926
37718,1227,3,0.045378,0.02225522,0.79571061,0.16136078,1.2108591,1.427032,0.45995715,268.77408,0.03867748,-0.02493263,-4.0,0.02312325,0.09255633
37719,1064,0,0.08343347,0.0304384,0.84592536,0.66872964,1.22365344,1.425684,0.524566,282.77667,0.29967799,-0.05864079,-2.0,0.06138846,0.74085467
37720,1395,1,-0.01176695,-0.04949882,0.81967271,0.99522879,1.22996917,2.477518,0.51112753,253.34288,-0.03836642,0.00159009,-2.0,0.01785228,2.46845541
37721,1026,0,-0.05164506,-0.04177098,0.61456265,2.69411559,1.24761335,2.470909,0.53734404,258.10297,-0.15553858,0.15115473,-0.0,0.04745098,0.58836801
37722,7185,0,0.09347472,-0.00615895,0.88136117,2.55500832,1.20349995,3.969715,0.56673783,243.80113,0.08853958,-0.04816704,-0.0,0.03774816,2.25832536
37723,1052,1,-0.0465812,0.09213486,0.37958524,3.07959579,1.21013188,2.317802,0.52371305,254.91432,-0.77494764,0.03714949,-1.0,0.02980257,2.53127357
37724,1691,3,-0.03742928,3.1666E-4,0.79994553,0.75114301,1.21747319,0.859464,0.2933407,265.1194,-0.06871833,0.02841964,-4.0,0.01172487,0.97324734
37725,1082,3,-0.04517297,-0.04805829,0.8782622,1.52759264,1.21188417,1.24561,0.4059795,266.9468,0.03336719,-0.36867305,-2.0,0.02538755,0.58507382
37727,1839,0,0.04763973,0.06923908,0.78826814,0.45070485,1.22125723,0.737093,0.18626219,244.92986,0.22469208,-0.00536504,-5.0,0.07168582,1.27127862
37728,6975,1,0.04153962,0.00420231,0.7704372,1.29842989,1.2119653,2.581463,0.49116218,248.18506,0.1086956,0.09507699,-1.0,0.05959472,2.93571285
37729,1719,1,0.04830209,0.04545337,0.94537265,1.14676324,1.20767583,1.167911,0.23989657,238.7035,0.01363905,-0.02807764,-2.0,0.00559363,0.01735113
37731,1016,0,0.08416207,-0.05059839,0.60774962,1.66358954,1.2364633,2.628697,0.5089563,251.9818,-8.7071E-4,0.48099247,-2.0,0.03283859,3.0733932
37732,1088,0,0.0170306,0.08281634,0.95316075,1.8766404,1.22627261,3.115053,0.47748056,243.74394,0.01089375,0.11002298,-3.0,0.04122546,2.89833984
37733,879,0,0.07170851,-0.0333239,0.909432,1.98882305,1.21303563,1.087423,0.2540339,244.07869,-0.31046174,-0.06356664,-1.0,0.08225417,1.75845803
37734,1058,0,0.03158772,-0.06718219,0.87195803,1.64601445,1.21098707,1.764416,0.61077285,281.00595,-0.01269191,-0.07194338,-0.0,0.03460868,1.7118088
37735,1478,1,0.0591421,-0.05989822,0.92987488,1.86913678,1.23073959,4.930457,0.7171434,253.17822,-0.0218943,0.02997411,-2.0,0.05156996,0.10320074
37736,72,2,-0.03110539,-0.0336746,0.74417563,2.54470791,1.22568701,1.096925,0.30288872,254.49243,0.08108084,-0.09575606,-4.0,0.06610154,2.65725591
37737,7085,0,-0.00658061,-0.02302235,0.99526791,1.94347699,1.20928314,2.948486,0.30256417,228.04912,0.17844807,0.08541002,-3.0,0.03135017,2.29817283
37738,50,0,-7.3289E-4,0.0124704,0.8165921,1.89818197,1.2029708,5.781012,0.43986493,229.83624,-0.00412216,0.03203481,-4.0,0.05730955,2.57921024
37739,6997,1,0.0162121,-0.00418183,0.94711333,2.08898205,1.2073485,1.318342,0.44136217,269.8984,-0.136316,-0.18683637,-2.0,0.09614372,2.76632777
37740,1285,3,-0.00159188,-0.04333522,0.78719591,1.64529293,1.23973011,1.015396,0.29173577,257.36642,0.00410072,-0.1470119,-3.0,0.03131099,1.43181802
37741,1018,1,0.02519888,0.0020393,0.74222391,1.51867052,1.23951859,1.222391,0.34841684,259.62033,-0.1504049,0.1570274,-3.0,0.09959155,3.07881955
37742,964,2,0.07131431,-0.09466426,0.86887516,1.79825982,1.20053757,1.850648,0.50453174,260.72424,0.0343435,-0.11346494,-1.0,0.00764789,0.90438081
37743,324,2,-0.0153869,0.08673558,0.85525301,1.94447034,1.20346984,2.996938,0.57263106,251.02394,0.05480014,0.00644685,-4.0,0.08730996,1.53867059
37744,1342,0,-0.02846708,0.02801376,0.89660251,2.60252078,1.24379933,1.843603,0.29747558,238.60953,-0.06266283,0.04200746,-4.0,0.04703713,2.33262791
37745,1530,1,-0.09039542,0.0645935,0.6937552,0.55491937,1.20943934,3.193196,0.7360621,265.11374,-0.30875053,0.08257419,-3.0,0.04676649,2.58393247
37746,972,2,-0.07249752,0.06810526,0.89105142,0.33046673,1.21400942,1.571063,0.5020511,270.6534,-0.05642095,0.05408605,-1.0,0.01104717,0.12814429
37747,164,1,-0.00782206,-0.03863246,0.88011352,3.0997212,1.20208886,1.907199,0.48293227,256.59732,0.00220032,-0.15546056,-2.0,0.0636261,2.69458587
37748,899,0,-0.02843789,0.01835939,0.8781916,0.06533382,1.20935937,1.096576,0.21756957,236.88797,-0.0440599,-0.02251385,-5.0,0.02013459,2.94815791
37749,64,2,0.02106241,0.03200624,0.86456142,1.63386748,1.23919068,1.847324,0.5426949,270.5411,-0.08632479,0.00794013,-0.0,0.05113982,2.40002489
37751,6682,0,-0.12867952,0.06364955,0.8923506,1.77671143,1.20457804,5.054894,0.5469674,238.40224,-0.16284693,0.00468503,-5.0,0.03630453,3.03551061
37752,184,0,-0.10606857,-0.00982953,0.73083713,2.42699102,1.23510633,3.253944,0.51730675,247.1545,-0.19701762,0.03953441,-5.0,0.00430067,2.29961961
37753,6682,0,-0.04092524,-0.0039791,0.82039987,2.50268929,1.23657397,5.054894,0.75961477,256.23346,-0.24638282,0.10642519,-3.0,0.05268856,1.79903786
37754,1401,2,0.04669327,-0.02588243,0.87831664,2.67442807,1.21118621,1.095353,0.38299224,270.42834,0.05066635,-0.04155334,-4.0,0.05809189,0.04161309
37755,1054,1,-0.01851568,-0.09633679,0.72063541,0.28094044,1.22498876,2.805891,0.47337937,245.60054,-0.11225672,0.08991139,-2.0,0.02621991,1.01568971
37756,41,1,-0.02063489,-0.01552961,0.81769421,1.84045119,1.20694473,1.848251,0.48611245,258.9051,-0.06919026,-0.07368865,-0.0,0.01376201,1.37961927
37757,1223,2,-0.00533497,0.01417077,0.89736144,2.102224,1.20599801,1.140971,0.47389075,288.95685,-0.07103413,-0.1243188,-3.0,0.00357388,0.20633298
37758,940,3,0.07923202,0.05756255,0.81089312,0.75309404,1.22431608,0.893899,0.36103094,282.59366,0.09708066,0.04132612,-2.0,0.02909501,0.9566331
37759,7177,0,0.06613995,0.01863632,0.97195784,0.11245199,1.21398383,4.84924,0.5709567,241.5889,0.02343974,-0.04092363,-4.0,0.00112314,0.8586542
37760,1249,0,-0.01996418,-0.07405262,0.84763109,0.19401301,1.20336116,2.867758,0.38202503,234.68327,2.1846E-4,-0.02061098,-4.0,0.0773372,2.55841956
37761,6967,1,0.01793322,0.09596009,0.85092118,2.68368076,1.21182319,0.666621,0.19664395,251.50775,-0.15752258,0.0088668,-4.0,0.02937407,1.60792279
37762,1846,2,0.01111925,-0.11034746,0.72909707,2.79217114,1.24089615,0.857063,0.2606554,259.0457,0.0421041,-0.03883653,-5.0,0.00156661,2.45548647
37763,7303,3,0.05753027,-0.07579845,0.88369249,1.49027809,1.23545391,3.478191,0.7191388,263.2539,0.13846281,-0.06867061,-1.0,0.0565973,1.40921884
37764,952,3,-6.3187E-4,-0.07236115,0.72223254,2.487459,1.22538159,0.952548,0.4378337,300.784,0.06048177,-0.01229965,-1.0,0.03737865,2.96652991
37765,7071,2,-0.0306027,0.04576297,0.91453739,1.848113,1.24870532,4.760777,0.7704351,259.70746,0.11308662,-0.07885464,-4.0,0.07929343,1.0724291
37766,1010,1,-0.01335647,-0.01720037,0.92693542,1.5646674,1.22255128,1.994275,0.21636158,226.3317,-0.00753167,-0.03682171,-3.0,0.0727398,0.90234544
37768,1001,0,-0.01610027,-0.02473459,0.81628034,0.50612567,1.23851227,1.550864,0.47588244,269.6505,0.13679082,-0.01385235,-2.0,0.04572022,1.86541354
37769,1052,0,-0.00531931,0.00161863,0.90473439,1.16237946,1.21864038,2.317802,0.4373039,246.22473,-0.15518162,-0.10121635,-0.0,0.0942936,0.15643962
37770,7029,3,-0.02150079,-0.04561261,0.6169363,2.65560813,1.24821171,2.367353,0.6042692,267.5488,-0.08410291,0.11052075,-3.0,0.0413012,1.76499013
37771,6289,1,-0.03985313,-0.0186742,0.93929552,0.53784911,1.23815717,1.215221,0.3804023,266.10773,0.05984244,-0.12266127,-2.0,0.07499268,1.21913296
